station;date;minte;maxte;temp;prec
613500;12-05-2023;8,4;20,4;14,7;0
613500;13-05-2023;7,2;20,8;14,5;0
613500;14-05-2023;6,3;22;14,7;0
613500;15-05-2023;8,3;21,5;14,3;7,8
613500;16-05-2023;8,6;12,2;9,9;2,4
613500;17-05-2023;5,6;12,2;8,6;0
613500;18-05-2023;2,3;13,9;8,4;0
613500;19-05-2023;2,2;16,9;10,4;0
613500;20-05-2023;4,5;17,3;12,1;0
613500;21-05-2023;8,7;21,6;15,7;0
613500;22-05-2023;13;22,5;17,2;0
613500;23-05-2023;10,7;14,1;11,9;2,2
613500;24-05-2023;6,2;17,7;13;0
613500;25-05-2023;9,3;16,4;12,7;0
613500;26-05-2023;7,6;15,9;11,5;0
613500;27-05-2023;5,1;16,9;11,7;0
613500;28-05-2023;5,8;17,9;12,6;0
613500;29-05-2023;5,1;17,4;12,2;0
613500;30-05-2023;8,3;19,2;13,8;0
613500;31-05-2023;6,1;20,6;14,6;0
613500;01-06-2023;9,9;18,7;13,4;0
613500;02-06-2023;6,2;18,1;12,9;0
613500;03-06-2023;3;18,9;12,3;0
613500;04-06-2023;6,2;17,4;12,3;0
613500;05-06-2023;4,2;20,3;14;0
613500;06-06-2023;6,3;21,3;15,2;0
613500;07-06-2023;6,2;20,8;14,2;0
613500;08-06-2023;7,6;23;15,4;0
613500;09-06-2023;6,8;21;14,9;0
613500;10-06-2023;10;23;16;0
613500;11-06-2023;9,8;21,3;15,9;0
613500;12-06-2023;10,2;23,9;16,8;0
613500;13-06-2023;7,4;23,5;16,4;0
613500;14-06-2023;8,5;23,7;17,1;0
613500;15-06-2023;10,4;25,7;18;0
613500;16-06-2023;11,8;24,5;17,3;17,6
613500;17-06-2023;10,4;24,4;17,2;6,5
613500;18-06-2023;13,6;22,8;18,5;0,4
613500;19-06-2023;11,4;22,9;18,3;0,5
613500;20-06-2023;11,8;24;18,9;0
613500;21-06-2023;15,7;24,3;19,4;0
613500;22-06-2023;13;24,8;19;0
613500;23-06-2023;15,7;22,1;18,8;0
613500;24-06-2023;8,9;23,4;18,2;0
613500;25-06-2023;13;25,5;19,8;0
613500;26-06-2023;14,7;28,1;19,7;8,9
613500;27-06-2023;14,3;20,5;17,1;0
613500;28-06-2023;14,2;22,7;17,8;0
613500;29-06-2023;15,8;23,2;19;0,6
613500;30-06-2023;13,2;21,4;17,3;0,3
613500;01-07-2023;12,6;17,4;15,4;5,6
613500;02-07-2023;12,9;18,4;15,7;2,5
613500;03-07-2023;12,6;18,9;15,1;0,2
613500;04-07-2023;9,5;18,2;14,4;9,9
613500;05-07-2023;8,8;19,9;14;6
613500;06-07-2023;11,7;20,4;15,8;0,1
613500;07-07-2023;11;22,6;17;0
613500;08-07-2023;9,3;24,9;18,6;0
613500;09-07-2023;11;28,1;20,2;0
613500;10-07-2023;15,4;21,4;18;26,1
613500;11-07-2023;11,4;25,3;19,2;0
613500;12-07-2023;15,7;21,8;18,6;15,9
613500;13-07-2023;14,5;20,5;17,1;0,9
613500;14-07-2023;12,9;22,1;17,6;0
613500;15-07-2023;16,4;30,2;22,7;0
613500;16-07-2023;15,9;22,9;19,1;3,4
613500;17-07-2023;13,8;21,2;16,7;4
613500;18-07-2023;12,4;21,7;16,6;0
613500;19-07-2023;12;18,8;15;0,1
613500;20-07-2023;10,7;19,5;15;0,4
613500;21-07-2023;11,4;19,8;15,4;3,8
613500;22-07-2023;11,5;19,8;14,8;1,7
613500;23-07-2023;12,6;17;15;15,5
613500;24-07-2023;15,8;22,6;18,3;0
613500;25-07-2023;13,5;22,3;16,1;1
613500;26-07-2023;11,9;18,9;14,6;1,2
613500;27-07-2023;12,4;21,4;16,3;0,2
613500;28-07-2023;10,8;22,9;17,2;0
613500;29-07-2023;14;23,7;18,6;5
613500;30-07-2023;12,8;22,7;17,4;0,3
613500;31-07-2023;13,4;19,7;16;4,6
613500;01-08-2023;14,3;20,7;16,3;12,3
613500;02-08-2023;12,1;21,1;16,6;2,2
613500;03-08-2023;15,4;22,4;18;0,4
613500;04-08-2023;13,8;21,2;17,4;0
613500;05-08-2023;12,9;21;16,8;0
613500;06-08-2023;11,6;19,2;15,5;2
613500;07-08-2023;13,1;15,9;14,7;15,3
613500;08-08-2023;13;19,3;15,1;0
613500;09-08-2023;12,1;16,8;13,9;1,1
613500;10-08-2023;12;19,2;15;0,1
613500;11-08-2023;10,4;20,8;16,7;0
613500;12-08-2023;15,7;21,1;18,1;11,3
613500;13-08-2023;13;22;17,7;0
613500;14-08-2023;14,6;25,6;20,2;0
613500;15-08-2023;15,1;25;20;1,9
613500;16-08-2023;12,8;21,8;17,4;0
613500;17-08-2023;10,9;19,5;16;3,4
613500;18-08-2023;14,4;23,5;18,3;5,2
613500;19-08-2023;16,1;23,3;18,7;16,4
613500;20-08-2023;15,9;22,9;19,1;0,4
613500;21-08-2023;13,8;22,4;18,1;0
613500;22-08-2023;14,9;23,3;18,9;0
613500;23-08-2023;13,7;21,2;17,6;0,5
613500;24-08-2023;12,6;21,4;16,9;0,9
613500;25-08-2023;15,3;22,9;18,9;6,8
613500;26-08-2023;13,5;20,3;17,5;9,1
613500;27-08-2023;10;20,4;15,8;0,2
613500;28-08-2023;12;19,6;15,7;0
613500;29-08-2023;8,7;18,6;14,1;0
613500;30-08-2023;9,4;19,7;15;0
613500;31-08-2023;13,1;17,2;14,8;7,2
613500;01-09-2023;12,2;20,7;16,4;0,3
613500;02-09-2023;13,1;21,4;16,6;0
613500;03-09-2023;13,5;19,8;16,6;0
613500;04-09-2023;12,7;23,3;18,2;0
613500;05-09-2023;9,5;24,9;17,5;0
613500;06-09-2023;10;25,8;17,8;0
613500;07-09-2023;14,8;24,1;18,5;0
613500;08-09-2023;14,5;26,3;19,7;0
613500;09-09-2023;13,6;27,1;20,1;0
613500;10-09-2023;12,7;18,7;16,1;0
613500;11-09-2023;15,1;23,1;18,5;0
613500;12-09-2023;15,5;22,2;18,7;1,1
613500;13-09-2023;11,5;19,2;15,5;1
613500;14-09-2023;8,2;17,3;13,1;0
613500;15-09-2023;10,3;19,5;14,9;0
613500;16-09-2023;11,8;22,4;16,8;0
613500;17-09-2023;14,4;24,1;18,6;0
613500;18-09-2023;16,8;23,5;19,4;3,3
613500;19-09-2023;13,6;19;16,4;2,3
613500;20-09-2023;16,1;20,2;17,9;0,9
613500;21-09-2023;16,6;24,9;19,9;2
613500;22-09-2023;11,8;20,1;16,1;4,9
613500;23-09-2023;10,3;17,4;13,9;1,3
613500;24-09-2023;9,6;17,6;13,8;0
613500;25-09-2023;13;18,3;15,6;0
613500;26-09-2023;8,9;20,2;14,6;0
613500;27-09-2023;11,9;21,5;16,7;0
613500;28-09-2023;13,5;20,9;17,5;0
613500;29-09-2023;12,9;19,5;16,2;5
613500;30-09-2023;12,9;17,8;14,9;0
613500;01-10-2023;12,4;16,6;14,5;2
613500;02-10-2023;15,6;18,7;16,9;1,1
613500;03-10-2023;12,2;19,2;15,6;2,9
613500;04-10-2023;11,8;16,8;14,1;0
613500;05-10-2023;10,3;16,2;13,4;3,6
613500;06-10-2023;10,2;16,9;14,5;5,5
613500;07-10-2023;8,3;16,6;12,4;0
613500;08-10-2023;3,5;12,7;8;0
613500;09-10-2023;6,3;11,9;9,9;0,5
613500;10-10-2023;7,5;15,8;12,3;0,7
613500;11-10-2023;11,9;17,5;15,2;1
613500;12-10-2023;5,1;14,1;11,3;0
613500;13-10-2023;3,7;18;12,5;17,8
613500;14-10-2023;8,6;14,9;11,1;6,1
613500;15-10-2023;7,4;11,7;9;0
613500;16-10-2023;3,1;10,5;7,1;0
613500;17-10-2023;4,3;12,7;9;0
613500;18-10-2023;5,5;14,2;9,2;0
613500;19-10-2023;5,1;9;7,2;4,4
613500;20-10-2023;4,4;6,9;5,4;10,9
613500;21-10-2023;6,2;10;8,5;6,3
613500;22-10-2023;8;14,4;10,9;2,2
613500;23-10-2023;4,5;13;9,7;0
613500;24-10-2023;4,1;11,3;8,4;9,3
613500;25-10-2023;8,6;11,9;10;7,7
613500;26-10-2023;6,4;8,9;7,6;1,8
613500;27-10-2023;5,4;7,8;6,4;0,1
613500;28-10-2023;5,2;8,2;6,6;0
613500;29-10-2023;7,5;14,2;10,1;19,5
613500;30-10-2023;9,1;13,1;10,9;1
613500;31-10-2023;4,4;10,6;7,2;15
613500;01-11-2023;-0,4;10,5;5,7;1,7
613500;02-11-2023;8,7;12,1;10,5;0,4
613500;03-11-2023;7,2;10,8;9,5;0
613500;04-11-2023;6,9;9,2;8,2;0,2
613500;05-11-2023;7,1;10,4;8,7;1,6
613500;06-11-2023;8,5;11,5;9,8;3,9
613500;07-11-2023;8,4;10,8;9,4;0,1
613500;08-11-2023;8,3;11;9,2;3,3
613500;09-11-2023;6,4;10,1;8,5;4,2
613500;10-11-2023;6,1;8,5;7,5;8
613500;11-11-2023;3,7;9,2;7,2;3,4
613500;12-11-2023;4,1;8,4;6,2;1,1
613500;13-11-2023;2,9;8,2;5,6;9,1
613500;14-11-2023;4,9;10,1;7,2;9,4
613500;15-11-2023;3,1;6,4;4,9;9,2
613500;16-11-2023;1,9;8,4;4,3;12,3
613500;17-11-2023;1,5;5,4;4,2;0,1
613500;18-11-2023;-1,8;5,1;2,1;0
613500;19-11-2023;3,4;6,4;4,9;19,5
613500;20-11-2023;4,1;6,4;5,6;4,7
613500;21-11-2023;-1,1;4,9;3;0
613500;22-11-2023;-2,5;6,8;2,2;0
613500;23-11-2023;5,4;12;8,8;7,6
613500;24-11-2023;1,7;5,8;3,7;1,9
613500;25-11-2023;-2,4;3,8;0,9;0
613500;26-11-2023;-3,9;2,3;0;0
613500;27-11-2023;-3;0,3;-1,1;0
613500;28-11-2023;-7,8;-1,5;-4,8;0,1
613500;29-11-2023;-8;-1,4;-3,6;0,5
613500;30-11-2023;-4,8;0;-2,2;4,8
613500;01-12-2023;-11,6;-1,1;-4,4;0,1
613500;02-12-2023;-5,9;-1;-2,8;0
613500;03-12-2023;-6,3;-0,4;-1,8;3,5
613500;04-12-2023;-2,1;0;-1;1,3
613500;05-12-2023;-1,6;2;0,2;0,8
613500;06-12-2023;-0,3;1,2;0,4;5,8
613500;07-12-2023;0,2;1,1;0,6;0
613500;08-12-2023;0,1;1,7;0,8;0,2
613500;09-12-2023;0,4;3,2;1,9;0,4
613500;10-12-2023;2,3;4,6;3,1;6,1
613500;11-12-2023;2,7;5,3;4,3;2,9
613500;12-12-2023;1,2;3;1,8;0
613500;13-12-2023;-0,3;1,7;0,5;0
613500;14-12-2023;-0,7;2,6;0,4;0
613500;15-12-2023;2,4;6,5;4,8;0,1
613500;16-12-2023;5,4;9;7;0
613500;17-12-2023;6,7;8,7;7,8;0
613500;18-12-2023;6,7;8,4;7,6;0
613500;19-12-2023;3,5;9,2;6,9;2,3
613500;20-12-2023;3,1;5,4;4,3;4,3
613500;21-12-2023;3,4;8,3;5,4;9,1
613500;22-12-2023;1,2;4,5;3,2;0
613500;23-12-2023;0,6;3,3;2,1;0
613500;24-12-2023;0,5;9,5;5,2;5,6
613500;25-12-2023;4,2;8,6;6,2;0,1
613500;26-12-2023;3,2;7,6;5,2;3,3
613500;27-12-2023;1,3;4,5;3;1,7
613500;28-12-2023;3,4;9,3;7,1;10,7
613500;29-12-2023;5,2;8,4;7,1;3,2
613500;30-12-2023;2,5;6,6;4,9;0,8
613500;31-12-2023;2,6;5,9;5,1;10,5
613500;01-01-2024;4,8;6;5,4;6,1
